week_ending,region,year,month,season,dairy,beef_only,total_beef_dairy,dairy_proportion,mean_daytime_hours_above_30,mean_daytime_hours_above_35,mean_nighttime_hours_above_21,mean_vpd_mean,mean_vpd_max,heat_category,vpd_category
1984-01-07,4,1984,1,Winter,10.3,11.0,21.3,0.48356807511737093,0.0,0.0,0.0,0.21000893414020538,0.4759199619293213,Cool (<10 hrs/wk >30°C),Low VPD (<1.0 kPa)
1984-01-14,4,1984,1,Winter,9.6,9.500000000000002,19.1,0.5026178010471204,0.0,0.0,0.25559105431333334,0.16491761803627014,0.4145844280719757,Cool (<10 hrs/wk >30°C),Low VPD (<1.0 kPa)
1984-01-21,4,1984,1,Winter,9.2,8.7,17.9,0.5139664804469274,0.0,0.0,1.1469648562302779,0.1395629495382309,0.30353617668151855,Cool (<10 hrs/wk >30°C),Low VPD (<1.0 kPa)
1984-01-28,4,1984,1,Winter,9.7,8.5,18.2,0.532967032967033,0.0,0.0,1.7028753993611112,0.16462065279483795,0.5657966732978821,Cool (<10 hrs/wk >30°C),Low VPD (<1.0 kPa)
1984-02-04,4,1984,2,Winter,8.9,8.299999999999999,17.2,0.5174418604651163,0.0,0.0,0.3482428115016667,0.2689313292503357,0.8137375116348267,Cool (<10 hrs/wk >30°C),Low VPD (<1.0 kPa)
1984-02-11,4,1984,2,Winter,8.0,9.3,17.3,0.4624277456647399,0.0,0.0,0.27795527156555555,0.272708535194397,0.8320675492286682,Cool (<10 hrs/wk >30°C),Low VPD (<1.0 kPa)
1984-02-18,4,1984,2,Winter,8.0,9.8,17.8,0.449438202247191,0.0,0.0,1.9616613418530555,0.34103262424468994,1.069234013557434,Cool (<10 hrs/wk >30°C),Low VPD (<1.0 kPa)
1984-02-25,4,1984,2,Winter,7.3,7.8999999999999995,15.2,0.48026315789473684,0.0,0.0,2.4345047923325,0.3349219262599945,0.9772346615791321,Cool (<10 hrs/wk >30°C),Low VPD (<1.0 kPa)
1984-03-03,4,1984,3,Spring,7.4,10.6,18.0,0.41111111111111115,0.0,0.0,0.8274760383388889,0.3014918863773346,0.850275456905365,Cool (<10 hrs/wk >30°C),Low VPD (<1.0 kPa)
1984-03-10,4,1984,3,Spring,7.0,11.399999999999999,18.4,0.3804347826086957,0.0,0.0,1.7731629392972221,0.3291914165019989,0.8141027092933655,Cool (<10 hrs/wk >30°C),Low VPD (<1.0 kPa)
1984-03-17,4,1984,3,Spring,6.1,11.200000000000001,17.3,0.35260115606936415,0.0,0.0,7.600638977635834,0.4152892529964447,1.202236294746399,Cool (<10 hrs/wk >30°C),Low VPD (<1.0 kPa)
1984-03-24,4,1984,3,Spring,6.4,11.499999999999998,17.9,0.35754189944134085,0.0,0.0,6.773162939297222,0.47450241446495056,1.2048232555389404,Cool (<10 hrs/wk >30°C),Low VPD (<1.0 kPa)
1984-03-31,4,1984,3,Spring,5.9,11.6,17.5,0.3371428571428572,0.0,0.0,6.150159744409167,0.43434497714042664,1.209836483001709,Cool (<10 hrs/wk >30°C),Low VPD (<1.0 kPa)
1984-04-07,4,1984,4,Spring,5.7,12.900000000000002,18.6,0.3064516129032258,0.0,0.0,3.6837060702877777,0.5143448114395142,1.253872275352478,Cool (<10 hrs/wk >30°C),Low VPD (<1.0 kPa)
1984-04-14,4,1984,4,Spring,6.0,13.7,19.7,0.30456852791878175,0.0031948881791666666,0.0,9.712460063897778,0.5332111120223999,1.8227988481521606,Cool (<10 hrs/wk >30°C),Low VPD (<1.0 kPa)
1984-04-21,4,1984,4,Spring,5.5,13.399999999999999,18.9,0.29100529100529104,0.10223642172527778,0.0,8.175718849840278,0.5456708669662476,1.8833235502243042,Cool (<10 hrs/wk >30°C),Low VPD (<1.0 kPa)
1984-04-28,4,1984,4,Spring,5.3,13.599999999999998,18.9,0.2804232804232804,0.5079872204475,0.0,24.297124600639165,0.6838945746421814,2.045119285583496,Cool (<10 hrs/wk >30°C),Low VPD (<1.0 kPa)
1984-05-05,4,1984,5,Spring,4.6,11.700000000000001,16.3,0.2822085889570552,1.364217252396389,0.0,30.642172523961666,0.6767109036445618,2.1352388858795166,Cool (<10 hrs/wk >30°C),Low VPD (<1.0 kPa)
1984-05-12,4,1984,5,Spring,4.3,14.3,18.6,0.2311827956989247,1.562300319488889,0.0,32.910543130990554,0.7867727279663086,2.643998384475708,Cool (<10 hrs/wk >30°C),Low VPD (<1.0 kPa)
1984-05-19,4,1984,5,Spring,4.7,15.2,19.9,0.2361809045226131,1.8338658146966667,0.0063897763580555555,28.936102236421945,1.0604054927825928,2.0245518684387207,Cool (<10 hrs/wk >30°C),Moderate VPD (1.0-1.5 kPa)
1984-05-26,4,1984,5,Spring,4.0,13.8,17.8,0.2247191011235955,2.5207667731630554,0.0,44.98083067092639,0.8372540473937988,2.461613416671753,Cool (<10 hrs/wk >30°C),Low VPD (<1.0 kPa)
1984-06-02,4,1984,6,Summer,4.1,14.1,18.2,0.22527472527472525,0.6677316293930555,0.0063897763580555555,33.40894568690111,0.8514828681945801,2.4174704551696777,Cool (<10 hrs/wk >30°C),Low VPD (<1.0 kPa)
1984-06-09,4,1984,6,Summer,4.1,15.000000000000002,19.1,0.21465968586387432,11.58466453674139,0.17571884984027777,55.37380191693278,1.301818609237671,2.3635008335113525,Mild (10-20 hrs),Moderate VPD (1.0-1.5 kPa)
1984-06-16,4,1984,6,Summer,4.8,15.599999999999998,20.4,0.23529411764705882,17.079872204473055,0.3706070287541667,65.94249201277944,1.3856499195098877,2.553551435470581,Mild (10-20 hrs),Moderate VPD (1.0-1.5 kPa)
1984-06-23,4,1984,6,Summer,4.3,15.2,19.5,0.2205128205128205,22.019169329073613,3.124600638977778,66.40255591054306,1.4413343667984009,3.035336494445801,Moderate (20-30 hrs),Moderate VPD (1.0-1.5 kPa)
1984-06-30,4,1984,6,Summer,3.1,9.6,12.7,0.2440944881889764,14.821086261980833,0.6645367412141666,60.03833865814694,1.3660082817077637,3.0052309036254883,Mild (10-20 hrs),Moderate VPD (1.0-1.5 kPa)
1984-07-07,4,1984,7,Summer,4.8,16.8,21.6,0.2222222222222222,13.833865814696667,0.8051118210863889,62.86581469648556,1.2311464548110962,3.340683937072754,Mild (10-20 hrs),Moderate VPD (1.0-1.5 kPa)
1984-07-14,4,1984,7,Summer,5.3,16.2,21.5,0.24651162790697673,23.686900958466666,3.6613418530352777,63.90734824281139,1.5224394798278809,3.3405098915100098,Moderate (20-30 hrs),High VPD (1.5-2.0 kPa)
1984-07-21,4,1984,7,Summer,4.4,15.9,20.3,0.21674876847290642,11.814696485623056,0.6613418530352778,62.063897763578055,1.1520918607711792,3.5044314861297607,Mild (10-20 hrs),Moderate VPD (1.0-1.5 kPa)
1984-07-28,4,1984,7,Summer,4.7,15.400000000000002,20.1,0.23383084577114427,14.108626198083334,0.6837060702877777,64.16293929712444,1.2026963233947754,2.8021180629730225,Mild (10-20 hrs),Moderate VPD (1.0-1.5 kPa)
1984-08-04,4,1984,8,Summer,4.9,15.799999999999999,20.7,0.23671497584541065,4.364217252396389,0.0,56.98083067092639,0.7538660764694214,2.850245237350464,Cool (<10 hrs/wk >30°C),Low VPD (<1.0 kPa)
1984-08-11,4,1984,8,Summer,4.5,16.7,21.2,0.21226415094339623,17.546325878594445,0.0,67.82747603833862,1.1211309432983398,2.3711278438568115,Mild (10-20 hrs),Moderate VPD (1.0-1.5 kPa)
1984-08-18,4,1984,8,Summer,5.5,17.4,22.9,0.24017467248908297,20.990415335463332,0.2907348242813889,66.8115015974439,1.3537921905517578,2.776543140411377,Moderate (20-30 hrs),Moderate VPD (1.0-1.5 kPa)
1984-08-25,4,1984,8,Summer,6.0,18.3,24.3,0.24691358024691357,13.923322683706111,0.3865814696486111,58.821086261980554,1.286262035369873,3.034785270690918,Mild (10-20 hrs),Moderate VPD (1.0-1.5 kPa)
1984-09-01,4,1984,9,Fall,4.2,15.100000000000001,19.3,0.21761658031088082,18.38658146964861,1.2587859424922223,58.92651757188472,1.4497218132019043,3.333879232406616,Mild (10-20 hrs),Moderate VPD (1.0-1.5 kPa)
1984-09-08,4,1984,9,Fall,5.6,17.700000000000003,23.3,0.24034334763948495,9.386581469648611,0.4600638977636111,46.5654952076675,1.3500728607177734,2.6593899726867676,Cool (<10 hrs/wk >30°C),Moderate VPD (1.0-1.5 kPa)
1984-09-15,4,1984,9,Fall,6.4,17.6,24.0,0.26666666666666666,19.50159744408972,2.8913738019169446,58.44408945686889,1.4558337926864624,3.0055465698242188,Mild (10-20 hrs),Moderate VPD (1.0-1.5 kPa)
1984-09-22,4,1984,9,Fall,5.2,17.5,22.7,0.2290748898678414,6.083067092651945,0.0,35.64217252396139,1.3483657836914062,2.3606345653533936,Cool (<10 hrs/wk >30°C),Moderate VPD (1.0-1.5 kPa)
1984-09-29,4,1984,9,Fall,4.5,18.0,22.5,0.2,9.460063897763611,0.19488817891388888,42.808306709265,1.1728960275650024,1.4886538982391357,Cool (<10 hrs/wk >30°C),Moderate VPD (1.0-1.5 kPa)
1984-10-06,4,1984,10,Fall,4.8,19.4,24.2,0.19834710743801653,0.3610223642175,0.0,19.929712460064167,1.076310396194458,1.537327527999878,Cool (<10 hrs/wk >30°C),Moderate VPD (1.0-1.5 kPa)
1984-10-13,4,1984,10,Fall,4.9,19.799999999999997,24.7,0.19838056680161945,1.878594249201389,0.0,31.083067092651945,0.9345966577529907,1.309769868850708,Cool (<10 hrs/wk >30°C),Low VPD (<1.0 kPa)
1984-10-20,4,1984,10,Fall,5.1,19.700000000000003,24.8,0.20564516129032256,4.715654952076944,0.0,42.958466453673886,0.9157673716545105,1.1571094989776611,Cool (<10 hrs/wk >30°C),Low VPD (<1.0 kPa)
1984-10-27,4,1984,10,Fall,4.8,20.3,25.1,0.19123505976095614,2.8083067092652776,0.0,38.140575079871944,0.7173499464988708,0.5627631545066833,Cool (<10 hrs/wk >30°C),Low VPD (<1.0 kPa)
1984-11-03,4,1984,11,Fall,4.6,18.4,23.0,0.19999999999999998,0.9297124600641666,0.0,34.546325878594445,0.6186873316764832,1.0087835788726807,Cool (<10 hrs/wk >30°C),Low VPD (<1.0 kPa)
1984-11-10,4,1984,11,Fall,4.7,18.1,22.8,0.20614035087719298,0.0,0.0,5.536741214057778,0.5455992221832275,1.177093744277954,Cool (<10 hrs/wk >30°C),Low VPD (<1.0 kPa)
1984-11-17,4,1984,11,Fall,4.0,14.0,18.0,0.2222222222222222,0.0,0.0,2.1789137380194443,0.4910108149051666,0.8601468205451965,Cool (<10 hrs/wk >30°C),Low VPD (<1.0 kPa)
1984-11-24,4,1984,11,Fall,5.2,19.2,24.4,0.21311475409836067,0.0,0.0,3.2811501597444446,0.3649815618991852,0.49463871121406555,Cool (<10 hrs/wk >30°C),Low VPD (<1.0 kPa)
1984-12-01,4,1984,12,Winter,5.7,18.6,24.3,0.2345679012345679,0.0,0.0,2.3833865814697224,0.3574290871620178,0.6914017796516418,Cool (<10 hrs/wk >30°C),Low VPD (<1.0 kPa)
1984-12-08,4,1984,12,Winter,5.8,18.0,23.8,0.24369747899159663,0.0,0.0,2.658146964856389,0.2459040880203247,0.45465517044067383,Cool (<10 hrs/wk >30°C),Low VPD (<1.0 kPa)
1984-12-15,4,1984,12,Winter,5.0,15.2,20.2,0.24752475247524752,0.0,0.0,2.421725239616667,0.31007900834083557,0.5152871012687683,Cool (<10 hrs/wk >30°C),Low VPD (<1.0 kPa)
1984-12-22,4,1984,12,Winter,2.5,8.9,11.4,0.21929824561403508,0.0,0.0,6.7284345047925,0.3628861904144287,0.5159248113632202,Cool (<10 hrs/wk >30°C),Low VPD (<1.0 kPa)
1984-12-29,4,1984,12,Winter,4.5,12.0,16.5,0.2727272727272727,0.0,0.0,6.766773162939445,0.3969977796077728,0.4824511408805847,Cool (<10 hrs/wk >30°C),Low VPD (<1.0 kPa)
1985-01-05,4,1985,1,Winter,5.7,17.0,22.7,0.2511013215859031,0.0,0.0,5.498402555910555,0.26245540380477905,0.3958817422389984,Cool (<10 hrs/wk >30°C),Low VPD (<1.0 kPa)
1985-01-12,4,1985,1,Winter,5.4,13.999999999999998,19.4,0.2783505154639176,0.0,0.0,0.3961661341855556,0.2583005726337433,0.44661015272140503,Cool (<10 hrs/wk >30°C),Low VPD (<1.0 kPa)
1985-01-19,4,1985,1,Winter,4.0,11.2,15.2,0.2631578947368421,0.0,0.0,0.3194888178913889,0.2625803053379059,0.4641854465007782,Cool (<10 hrs/wk >30°C),Low VPD (<1.0 kPa)
1985-01-26,4,1985,1,Winter,5.4,13.200000000000001,18.6,0.2903225806451613,0.0,0.0,0.22044728434527777,0.21574370563030243,0.4328380525112152,Cool (<10 hrs/wk >30°C),Low VPD (<1.0 kPa)
1985-02-02,4,1985,2,Winter,5.7,13.0,18.7,0.3048128342245989,0.0,0.0,2.3003194888180554,0.19627498090267181,0.34067225456237793,Cool (<10 hrs/wk >30°C),Low VPD (<1.0 kPa)
1985-02-09,4,1985,2,Winter,5.5,12.899999999999999,18.4,0.2989130434782609,0.009584664536944445,0.0,2.0,0.21313641965389252,0.38227716088294983,Cool (<10 hrs/wk >30°C),Low VPD (<1.0 kPa)
1985-02-16,4,1985,2,Winter,5.4,14.499999999999998,19.9,0.27135678391959805,0.0,0.0,0.20447284345055555,0.2883380353450775,0.7271702885627747,Cool (<10 hrs/wk >30°C),Low VPD (<1.0 kPa)
1985-02-23,4,1985,2,Winter,5.5,13.2,18.7,0.29411764705882354,0.0,0.0,2.9872204472844444,0.39826521277427673,0.6269075870513916,Cool (<10 hrs/wk >30°C),Low VPD (<1.0 kPa)
1985-03-02,4,1985,3,Spring,4.9,13.1,18.0,0.27222222222222225,0.15974440894583333,0.0,5.897763578275,0.40350016951560974,0.7196335196495056,Cool (<10 hrs/wk >30°C),Low VPD (<1.0 kPa)
1985-03-09,4,1985,3,Spring,4.9,13.999999999999998,18.9,0.2592592592592593,0.27476038338666664,0.0,8.204472843450555,0.543913722038269,0.9436463713645935,Cool (<10 hrs/wk >30°C),Low VPD (<1.0 kPa)
1985-03-16,4,1985,3,Spring,4.4,13.6,18.0,0.24444444444444446,0.6198083067094444,0.0,9.878594249201388,0.6327104568481445,0.905135989189148,Cool (<10 hrs/wk >30°C),Low VPD (<1.0 kPa)
1985-03-23,4,1985,3,Spring,4.6,12.4,17.0,0.27058823529411763,0.0,0.0,2.9392971246008335,0.49707531929016113,0.9314494729042053,Cool (<10 hrs/wk >30°C),Low VPD (<1.0 kPa)
1985-03-30,4,1985,3,Spring,4.5,13.0,17.5,0.2571428571428571,0.15015974440916666,0.0,14.504792332268611,0.6831042766571045,1.257470726966858,Cool (<10 hrs/wk >30°C),Low VPD (<1.0 kPa)
1985-04-06,4,1985,4,Spring,4.5,12.8,17.3,0.26011560693641617,0.2683706070288889,0.0,10.65175718849861,0.7383413314819336,1.5417665243148804,Cool (<10 hrs/wk >30°C),Low VPD (<1.0 kPa)
1985-04-13,4,1985,4,Spring,4.0,14.600000000000001,18.6,0.2150537634408602,0.0,0.0,7.354632587859444,0.7527090311050415,1.2849576473236084,Cool (<10 hrs/wk >30°C),Low VPD (<1.0 kPa)
1985-04-20,4,1985,4,Spring,4.1,13.200000000000001,17.3,0.23699421965317916,0.8178913738019444,0.0,21.3162939297125,0.9344353675842285,1.8992301225662231,Cool (<10 hrs/wk >30°C),Low VPD (<1.0 kPa)
1985-04-27,4,1985,4,Spring,3.8,12.8,16.6,0.22891566265060237,5.6869009584666665,0.0,33.02875399361028,1.2528467178344727,1.5445972681045532,Cool (<10 hrs/wk >30°C),Moderate VPD (1.0-1.5 kPa)
1985-05-04,4,1985,5,Spring,4.1,12.200000000000001,16.3,0.25153374233128833,2.680511182108889,0.0031948881791666666,33.198083067092774,1.0569349527359009,1.6012508869171143,Cool (<10 hrs/wk >30°C),Moderate VPD (1.0-1.5 kPa)
1985-05-11,4,1985,5,Spring,3.6,12.3,15.9,0.22641509433962265,3.5814696485625,0.0,31.146964856230277,1.079014539718628,2.0235557556152344,Cool (<10 hrs/wk >30°C),Moderate VPD (1.0-1.5 kPa)
1985-05-18,4,1985,5,Spring,3.7,13.600000000000001,17.3,0.2138728323699422,9.271565495207778,0.6070287539936111,43.53354632587833,1.3338053226470947,1.7793922424316406,Cool (<10 hrs/wk >30°C),Moderate VPD (1.0-1.5 kPa)
1985-05-25,4,1985,5,Spring,3.7,12.2,15.9,0.23270440251572327,4.8402555910544445,0.0,39.6837060702875,1.2222083806991577,1.8089805841445923,Cool (<10 hrs/wk >30°C),Moderate VPD (1.0-1.5 kPa)
1985-06-01,4,1985,6,Summer,3.8,12.399999999999999,16.2,0.2345679012345679,17.418530351437777,2.4664536741216665,50.923322683705834,1.6950527429580688,2.8283143043518066,Mild (10-20 hrs),High VPD (1.5-2.0 kPa)
1985-06-08,4,1985,6,Summer,3.9,11.7,15.6,0.25,30.204472843450556,12.990415335463334,64.84025559105417,2.103515148162842,2.525284767150879,High (30-40 hrs),Very High VPD (>2.0 kPa)
1985-06-15,4,1985,6,Summer,4.0,12.100000000000001,16.1,0.24844720496894407,11.693290734824444,1.357827476038611,54.239616613418335,1.3788273334503174,2.6145846843719482,Mild (10-20 hrs),Moderate VPD (1.0-1.5 kPa)
1985-06-22,4,1985,6,Summer,4.3,13.399999999999999,17.7,0.24293785310734464,14.603833865814723,0.55910543131,54.18849840255584,1.4656158685684204,2.5277695655822754,Mild (10-20 hrs),Moderate VPD (1.0-1.5 kPa)
1985-06-29,4,1985,6,Summer,3.0,6.699999999999999,9.7,0.30927835051546393,22.4345047923325,2.8434504792333333,63.17252396166111,1.8002504110336304,2.6037416458129883,Moderate (20-30 hrs),High VPD (1.5-2.0 kPa)
1985-07-06,4,1985,7,Summer,4.6,13.500000000000002,18.1,0.25414364640883974,10.476038338658332,0.07667731629416667,55.64536741214056,1.2767070531845093,3.123986005783081,Mild (10-20 hrs),Moderate VPD (1.0-1.5 kPa)
1985-07-13,4,1985,7,Summer,4.5,13.5,18.0,0.25,30.233226837060833,4.4664536741216665,66.25878594249194,1.8220202922821045,3.523719072341919,High (30-40 hrs),High VPD (1.5-2.0 kPa)
1985-07-20,4,1985,7,Summer,4.0,11.4,15.4,0.2597402597402597,29.108626198083332,3.3610223642175,66.9776357827475,1.7980656623840332,3.066713333129883,Moderate (20-30 hrs),High VPD (1.5-2.0 kPa)
1985-07-27,4,1985,7,Summer,4.1,10.3,14.4,0.2847222222222222,16.990415335463332,0.7955271565497222,66.77316293929694,1.208126187324524,2.4095213413238525,Mild (10-20 hrs),Moderate VPD (1.0-1.5 kPa)
1985-08-03,4,1985,8,Summer,3.8,10.899999999999999,14.7,0.2585034013605442,18.26837060702889,2.0095846645369444,64.08945686900944,1.2663291692733765,3.3511500358581543,Mild (10-20 hrs),Moderate VPD (1.0-1.5 kPa)
1985-08-10,4,1985,8,Summer,4.5,13.100000000000001,17.6,0.2556818181818182,13.8019169329075,1.0383386581472223,58.75399361022361,1.2032098770141602,3.70363450050354,Mild (10-20 hrs),Moderate VPD (1.0-1.5 kPa)
1985-08-17,4,1985,8,Summer,4.5,14.600000000000001,19.1,0.23560209424083767,23.418530351437777,1.488817891373889,67.82108626198055,1.3803656101226807,3.050128221511841,Moderate (20-30 hrs),Moderate VPD (1.0-1.5 kPa)
1985-08-24,4,1985,8,Summer,5.0,14.2,19.2,0.2604166666666667,19.24920127795528,1.6677316293930555,60.73482428115,1.2954045534133911,3.4153194427490234,Mild (10-20 hrs),Moderate VPD (1.0-1.5 kPa)
1985-08-31,4,1985,8,Summer,3.8,10.3,14.1,0.2695035460992908,6.284345047923333,0.19488817891388888,59.677316293929444,0.9155387282371521,3.370833158493042,Cool (<10 hrs/wk >30°C),Low VPD (<1.0 kPa)
1985-09-07,4,1985,9,Fall,4.7,13.0,17.7,0.2655367231638418,17.97124600639,0.11182108626222222,64.59424920127778,1.2249152660369873,3.095137119293213,Mild (10-20 hrs),Moderate VPD (1.0-1.5 kPa)
1985-09-14,4,1985,9,Fall,4.5,13.100000000000001,17.6,0.2556818181818182,17.31309904153361,0.485623003195,57.140575079871944,1.338257908821106,2.2568776607513428,Mild (10-20 hrs),Moderate VPD (1.0-1.5 kPa)
1985-09-21,4,1985,9,Fall,4.2,13.8,18.0,0.23333333333333334,3.2396166134186113,0.0,35.43130990415333,1.3158704042434692,1.9195741415023804,Cool (<10 hrs/wk >30°C),Moderate VPD (1.0-1.5 kPa)
1985-09-28,4,1985,9,Fall,4.4,15.999999999999998,20.4,0.21568627450980396,2.8626198083069445,0.0,39.811501597443886,0.9586246013641357,1.953481674194336,Cool (<10 hrs/wk >30°C),Low VPD (<1.0 kPa)
1985-10-05,4,1985,10,Fall,4.7,15.100000000000001,19.8,0.23737373737373738,1.1501597444091667,0.0,31.079872204473055,0.7397762537002563,1.343658208847046,Cool (<10 hrs/wk >30°C),Low VPD (<1.0 kPa)
1985-10-12,4,1985,10,Fall,4.7,15.100000000000001,19.8,0.23737373737373738,1.9936102236422222,0.0,28.300319488818054,0.9464224576950073,1.5373979806900024,Cool (<10 hrs/wk >30°C),Low VPD (<1.0 kPa)
1985-10-19,4,1985,10,Fall,4.8,14.5,19.3,0.24870466321243523,3.536741214057778,0.0,45.12140575079861,0.8349617123603821,1.1022663116455078,Cool (<10 hrs/wk >30°C),Low VPD (<1.0 kPa)
1985-10-26,4,1985,10,Fall,4.8,13.099999999999998,17.9,0.2681564245810056,1.3258785942494444,0.0,34.645367412140835,0.6311001181602478,1.1562778949737549,Cool (<10 hrs/wk >30°C),Low VPD (<1.0 kPa)
1985-11-02,4,1985,11,Fall,5.5,14.5,20.0,0.275,0.0,0.0,15.383386581469722,0.3300231695175171,0.8424840569496155,Cool (<10 hrs/wk >30°C),Low VPD (<1.0 kPa)
1985-11-09,4,1985,11,Fall,5.2,16.8,22.0,0.23636363636363636,0.0,0.0,3.9297124600641666,0.397392600774765,1.1363005638122559,Cool (<10 hrs/wk >30°C),Low VPD (<1.0 kPa)
1985-11-16,4,1985,11,Fall,5.0,14.5,19.5,0.2564102564102564,0.0,0.0,17.846645367412222,0.41428446769714355,0.7157508134841919,Cool (<10 hrs/wk >30°C),Low VPD (<1.0 kPa)
1985-11-23,4,1985,11,Fall,3.7,9.899999999999999,13.6,0.2720588235294118,0.0,0.0,17.600638977635832,0.35866397619247437,0.7045412659645081,Cool (<10 hrs/wk >30°C),Low VPD (<1.0 kPa)
1985-11-30,4,1985,11,Fall,6.3,13.099999999999998,19.4,0.3247422680412371,0.0,0.0,12.58466453674139,0.26941144466400146,0.5215274095535278,Cool (<10 hrs/wk >30°C),Low VPD (<1.0 kPa)
1985-12-07,4,1985,12,Winter,6.0,15.600000000000001,21.6,0.27777777777777773,0.0,0.0,3.0734824281152777,0.26550787687301636,0.5934323072433472,Cool (<10 hrs/wk >30°C),Low VPD (<1.0 kPa)
1985-12-14,4,1985,12,Winter,5.3,12.5,17.8,0.29775280898876405,0.0,0.0,3.5399361022366667,0.21845084428787231,0.40523573756217957,Cool (<10 hrs/wk >30°C),Low VPD (<1.0 kPa)
1985-12-21,4,1985,12,Winter,2.5,5.9,8.4,0.2976190476190476,0.0,0.0,0.05111821086277778,0.25872930884361267,0.5098883509635925,Cool (<10 hrs/wk >30°C),Low VPD (<1.0 kPa)
1985-12-28,4,1985,12,Winter,4.5,11.899999999999999,16.4,0.27439024390243905,0.0,0.0,0.10543130990416667,0.21217623353004456,0.6185352206230164,Cool (<10 hrs/wk >30°C),Low VPD (<1.0 kPa)
1986-01-04,4,1986,1,Winter,6.9,14.200000000000001,21.1,0.32701421800947866,0.0,0.0,1.0862619808308334,0.2347007542848587,0.652337908744812,Cool (<10 hrs/wk >30°C),Low VPD (<1.0 kPa)
1986-01-11,4,1986,1,Winter,6.5,13.0,19.5,0.3333333333333333,0.0,0.0,0.70607028754,0.23969405889511108,0.5240274667739868,Cool (<10 hrs/wk >30°C),Low VPD (<1.0 kPa)
1986-01-18,4,1986,1,Winter,5.7,11.100000000000001,16.8,0.3392857142857143,0.0,0.0,0.4089456869011111,0.2541828155517578,0.7466645836830139,Cool (<10 hrs/wk >30°C),Low VPD (<1.0 kPa)
1986-01-25,4,1986,1,Winter,4.4,9.9,14.3,0.3076923076923077,0.0,0.0,0.6421725239616667,0.2708643674850464,0.8803276419639587,Cool (<10 hrs/wk >30°C),Low VPD (<1.0 kPa)
1986-02-01,4,1986,2,Winter,6.0,11.899999999999999,17.9,0.335195530726257,0.0,0.0,0.24920127795527777,0.2575205862522125,0.8341629505157471,Cool (<10 hrs/wk >30°C),Low VPD (<1.0 kPa)
1986-02-08,4,1986,2,Winter,4.8,8.899999999999999,13.7,0.35036496350364965,0.0,0.0,3.0223642172525,0.2562733590602875,0.5849345922470093,Cool (<10 hrs/wk >30°C),Low VPD (<1.0 kPa)
1986-02-15,4,1986,2,Winter,5.7,9.899999999999999,15.6,0.3653846153846154,0.0,0.0,1.364217252396389,0.228086918592453,0.48900794982910156,Cool (<10 hrs/wk >30°C),Low VPD (<1.0 kPa)
1986-02-22,4,1986,2,Winter,6.0,11.600000000000001,17.6,0.3409090909090909,0.0,0.0,5.4664536741216665,0.32360440492630005,1.1899514198303223,Cool (<10 hrs/wk >30°C),Low VPD (<1.0 kPa)
1986-03-01,4,1986,3,Spring,5.6,10.3,15.9,0.3522012578616352,0.0,0.0,1.1533546325880555,0.36927399039268494,1.337977409362793,Cool (<10 hrs/wk >30°C),Low VPD (<1.0 kPa)
1986-03-08,4,1986,3,Spring,4.9,11.799999999999999,16.7,0.29341317365269465,0.0,0.0,0.6198083067094444,0.43178844451904297,1.3026278018951416,Cool (<10 hrs/wk >30°C),Low VPD (<1.0 kPa)
1986-03-15,4,1986,3,Spring,5.0,11.5,16.5,0.30303030303030304,0.019169329073611113,0.0,9.623003194888334,0.42239341139793396,1.1746702194213867,Cool (<10 hrs/wk >30°C),Low VPD (<1.0 kPa)
1986-03-22,4,1986,3,Spring,4.7,11.5,16.2,0.29012345679012347,0.0,0.0,7.552715654952222,0.4790172576904297,1.1977159976959229,Cool (<10 hrs/wk >30°C),Low VPD (<1.0 kPa)
1986-03-29,4,1986,3,Spring,8.0,12.100000000000001,20.1,0.3980099502487562,0.0,0.0,7.712460063897778,0.7341926693916321,1.6481635570526123,Cool (<10 hrs/wk >30°C),Low VPD (<1.0 kPa)
1986-04-05,4,1986,4,Spring,10.5,9.2,19.7,0.5329949238578681,0.0,0.0,22.019169329073613,0.9813730716705322,1.6458220481872559,Cool (<10 hrs/wk >30°C),Low VPD (<1.0 kPa)
1986-04-12,4,1986,4,Spring,9.4,8.299999999999999,17.7,0.5310734463276836,0.06709265175722222,0.0,13.271565495207778,0.8267779350280762,1.6664789915084839,Cool (<10 hrs/wk >30°C),Low VPD (<1.0 kPa)
1986-04-19,4,1986,4,Spring,10.2,9.5,19.7,0.5177664974619289,0.057507987220555556,0.0,13.220447284345278,0.8573464155197144,1.785304069519043,Cool (<10 hrs/wk >30°C),Low VPD (<1.0 kPa)
1986-04-26,4,1986,4,Spring,9.8,9.599999999999998,19.4,0.5051546391752578,1.2204472843452778,0.0,15.376996805111945,1.0359143018722534,2.0275442600250244,Cool (<10 hrs/wk >30°C),Moderate VPD (1.0-1.5 kPa)
1986-05-03,4,1986,5,Spring,7.6,12.6,20.2,0.37623762376237624,6.658146964856389,0.10543130990416667,31.926517571885,1.5102444887161255,1.8734627962112427,Cool (<10 hrs/wk >30°C),High VPD (1.5-2.0 kPa)
1986-05-10,4,1986,5,Spring,7.6,14.1,21.7,0.35023041474654376,9.341853035143888,0.11182108626222222,42.08626198083056,1.521914005279541,2.0876624584198,Cool (<10 hrs/wk >30°C),High VPD (1.5-2.0 kPa)
