date,week,region_4_dairy,region_4_beef_dairy,region_6_dairy,region_6_beef_dairy,region_4_total,region_6_total,regions_4_6_total,year,month,year_week,region_4_hours_above_21,region_6_hours_above_21,combined_hours_above_21,region_4_hours_above_24,region_6_hours_above_24,combined_hours_above_24,region_4_hours_below_18_above_0,region_6_hours_below_18_above_0,combined_hours_below_18_above_0,region_4_hours_below_0,region_6_hours_below_0,combined_hours_below_0
2022-09-24,39.0,3.2,14.5,6.9,30.0,17.7,36.9,54.599999999999994,2022,9,2022-W38,55.01277955271472,64.10526315789333,60.31066666666666,40.23322683706028,56.45308924485,49.684,6.683706070288611,2.487414187643889,4.238666666666667,0.0,0.0,0.0
2022-10-01,40.0,2.7,13.0,6.7,28.0,15.7,34.7,50.400000000000006,2022,10,2022-W39,28.49840255591111,50.29748283752778,41.2,17.479233226838332,37.480549199085274,29.133333333333333,28.763578274760278,9.354691075515834,17.454666666666668,0.0,0.0,0.0
2022-10-08,41.0,3.2,14.9,6.4,29.7,18.1,36.1,54.2,2022,10,2022-W40,24.281150159745277,37.519450800914726,31.994666666666667,14.322683706070833,24.034324942793056,19.981333333333332,31.40575079872167,17.755148741419724,23.452,0.0,0.0,0.0
2022-10-15,42.0,2.8,14.8,6.5,30.2,17.6,36.7,54.300000000000004,2022,10,2022-W41,26.418530351438612,39.631578947368055,34.117333333333335,14.913738019170278,26.862700228833887,21.875999999999998,29.91373801917,18.027459954234722,22.988,0.0,0.0,0.0
2022-10-22,43.0,2.9,14.6,7.1,29.5,17.5,36.6,54.1,2022,10,2022-W42,13.115015974441945,22.958810068650557,18.85066666666667,5.9712460063908335,14.675057208238611,11.042666666666666,47.25239616613389,35.32265446224278,40.30133333333333,0.1884984025561111,0.0320366132725,0.09733333333333333
2022-10-29,44.0,2.8,14.4,7.0,29.7,17.2,36.7,53.900000000000006,2022,10,2022-W43,18.44408945687,22.44393592677389,20.774666666666665,8.172523961662778,11.585812356980277,10.161333333333333,39.71884984025472,35.437070938215,37.224000000000004,0.0,0.7940503432505556,0.4626666666666666
2022-11-05,45.0,3.1,14.3,7.0,29.4,17.400000000000002,36.4,53.8,2022,11,2022-W44,21.306709265176668,20.6704805492,20.936,10.674121405751666,9.242562929063055,9.84,33.90734824281139,37.562929061784445,36.03733333333333,0.0,0.7986270022894445,0.4653333333333333
2022-11-12,46.0,3.0,14.0,6.9,28.3,17.0,35.2,52.2,2022,11,2022-W45,24.47603833865889,22.421052631579723,23.278666666666666,9.015974440895555,11.919908466820278,10.708,27.910543130990554,34.23798627002277,31.59733333333333,0.009584664536944445,1.4759725400466666,0.864
2022-11-19,47.0,3.2,14.9,7.2,30.0,18.1,37.2,55.300000000000004,2022,11,2022-W46,3.6741214057522225,0.4347826086963889,1.7866666666666666,1.5175718849852777,0.19221967963444445,0.7453333333333334,53.258785942491116,59.4439359267725,56.86266666666667,9.354632587860555,9.324942791763334,9.337333333333333
2022-11-26,48.0,2.4,10.9,5.2,24.7,13.3,29.9,43.2,2022,11,2022-W47,5.089456869010555,1.0480549199091667,2.7346666666666666,1.6581469648572222,0.2151029748288889,0.8173333333333334,54.43450479233111,60.28604118993056,57.844,5.0383386581475005,5.848970251716945,5.510666666666666
2022-12-03,49.0,3.5,14.7,7.7,28.5,18.2,36.2,54.400000000000006,2022,12,2022-W48,7.000000000000833,6.107551487415278,6.48,1.8945686900969445,1.9702517162480555,1.9386666666666668,51.945686900957504,54.638443935925835,53.51466666666667,2.482428115016667,3.709382151030556,3.1973333333333334
2022-12-10,50.0,3.2,14.7,7.8,27.3,17.9,35.1,53.0,2022,12,2022-W49,9.242811501598334,11.981693363845277,10.838666666666667,3.367412140576389,4.700228832952778,4.144,46.72843450479139,42.35469107551389,44.18,0.9456869009586111,1.3112128146463888,1.1586666666666667
2022-12-17,51.0,3.2,13.7,8.0,29.4,16.9,37.4,54.3,2022,12,2022-W50,3.277955271566389,4.862700228834167,4.201333333333333,0.6453674121413889,1.0732265446230556,0.8946666666666667,58.70607028753889,49.96796338672639,53.614666666666665,1.594249201278889,9.382151029749167,6.132
2022-12-24,52.0,2.6,12.2,6.8,26.3,14.799999999999999,33.1,47.9,2022,12,2022-W51,0.9712460063908334,0.151029748285,0.49333333333333335,0.19808306709361112,0.004576659039166667,0.08533333333333333,45.408945686900275,45.029748283752504,45.188,21.993610223643056,24.21052631579,23.285333333333334
2022-12-31,1.0,2.8,10.3,6.7,22.7,13.100000000000001,29.4,42.5,2022,12,2022-W52,1.4057507987227778,2.196796338673611,1.8666666666666667,0.29712460063972224,0.4713958810075,0.39866666666666667,45.137380191693055,50.73226544622361,48.39733333333333,20.7444089456875,13.187643020595555,16.341333333333335
