week_ending,region,mean_nighttime_hours_below_18_above_0,mean_nighttime_hours_below_21_above_0,mean_nighttime_hours_below_24_above_0,mean_nighttime_hours_above_21,mean_nighttime_hours_above_24,mean_nighttime_hours_below_0,mean_nighttime_hours_below_neg5,mean_nighttime_hours_below_neg10,mean_daytime_hours_above_25,mean_daytime_hours_above_30,mean_daytime_hours_above_35,mean_daytime_hours_above_40,mean_daytime_hours_below_neg5,mean_daytime_hours_below_0,mean_daytime_hours_below_5,mean_vpd_mean,mean_vpd_min,mean_vpd_max
2000-12-02,region_6,60.16704805491991,64.6086956521739,66.06407322654462,1.8764302059496567,0.42105263157894735,3.51487414187643,0.07322654462242563,0.0,0.2311212814645309,0.0,0.0,0.0,0.4622425629290618,14.8558352402746,39.661327231121284,0.3099633455276489,0.10282754898071289,0.6780333518981934
2000-12-09,region_6,61.068649885583525,62.279176201373,62.57437070938215,0.3890160183066362,0.09382151029748284,7.331807780320366,0.013729977116704805,0.0,0.02745995423340961,0.0,0.0,0.0,0.7185354691075515,21.63157894736842,51.036613272311214,0.2340761423110962,0.07051508128643036,0.5261534452438354
2000-12-16,region_6,45.951945080091534,48.62700228832952,49.7116704805492,1.40045766590389,0.3157894736842105,19.97254004576659,4.954233409610984,0.04576659038901602,0.20594965675057209,0.0,0.0,0.0,8.988558352402746,29.91075514874142,51.546910755148744,0.21491006016731262,0.09697961807250977,0.43656906485557556
2000-12-23,region_6,47.69565217391305,48.52402745995423,48.702517162471395,0.2288329519450801,0.05263157894736842,21.244851258581235,4.519450800915332,0.45308924485125857,0.032036613272311214,0.0,0.0,0.0,11.610983981693364,39.82379862700229,61.05491990846682,0.2932332158088684,0.13032935559749603,0.5731709003448486
2000-12-30,region_6,40.48970251716247,41.4141876430206,41.63844393592677,0.2768878718535469,0.05263157894736842,28.308924485125857,4.636155606407323,0.10297482837528604,0.043478260869565216,0.0,0.0,0.0,13.4279176201373,45.089244851258584,65.89244851258582,0.15179066359996796,0.06442852318286896,0.30642712116241455
2001-01-06,region_6,42.99771167048055,44.22654462242563,44.60411899313501,0.505720823798627,0.12814645308924486,25.267734553775743,7.633867276887872,0.9725400457665904,0.016018306636155607,0.0,0.0,0.0,12.551487414187642,40.526315789473685,63.8421052631579,0.22203898429870605,0.09245739877223969,0.45724424719810486
2001-01-13,region_6,60.76887871853547,61.65675057208238,62.02974828375286,0.5217391304347826,0.14874141876430205,7.821510297482837,0.08466819221967964,0.0,0.09153318077803203,0.0,0.0,0.0,1.0503432494279177,20.74141876430206,50.1487414187643,0.20275859534740448,0.06416700780391693,0.4614630341529846
2001-01-20,region_6,50.58123569794051,51.69794050343249,51.94736842105263,0.34782608695652173,0.09839816933638444,17.954233409610985,3.935926773455378,0.34096109839816935,0.05263157894736842,0.0,0.0,0.0,9.347826086956522,33.1350114416476,57.90846681922197,0.18866616487503052,0.07029391825199127,0.3939904570579529
2001-01-27,region_6,55.5858123569794,57.45766590389016,57.90617848970252,0.5308924485125858,0.08237986270022883,12.011441647597254,0.6338672768878718,0.04805491990846682,0.02517162471395881,0.0,0.0,0.0,2.2951945080091534,26.08695652173913,50.649885583524025,0.22395114600658417,0.0694614052772522,0.49373477697372437
2001-02-03,region_6,51.723112128146454,54.19679633867277,54.661327231121284,0.6567505720823799,0.19221967963386727,15.14645308924485,3.3180778032036615,0.45080091533180777,0.10983981693363844,0.002288329519450801,0.0,0.0,7.864988558352403,29.237986270022883,48.37070938215103,0.26473334431648254,0.07985427975654602,0.5672111511230469
2001-02-10,region_6,52.066361556064074,60.05491990846682,62.995423340961096,3.6247139588100685,0.6842105263157895,6.320366132723112,1.4462242562929062,0.10526315789473684,0.3157894736842105,0.004576659038901602,0.0,0.0,4.588100686498856,16.40732265446224,36.048054919908466,0.33096471428871155,0.09182137250900269,0.721470057964325
2001-02-17,region_6,49.10526315789474,56.46224256292906,60.03432494279176,4.890160183066362,1.3272311212814645,8.638443935926773,0.9977116704805492,0.0,0.8741418764302059,0.038901601830663615,0.0,0.0,2.7025171624713957,17.48970251716247,34.84439359267734,0.2514887750148773,0.07516942918300629,0.5390375256538391
2001-02-24,region_6,52.496567505720826,60.23798627002288,64.51487414187643,6.329519450800915,2.054919908466819,3.4302059496567505,0.2631578947368421,0.0,1.1350114416475972,0.12128146453089245,0.0,0.0,0.9473684210526315,9.94279176201373,26.88100686498856,0.3693796694278717,0.10786841809749603,0.778505802154541
2001-03-03,region_6,54.26086956521739,60.33409610983982,63.63157894736842,4.7894736842105265,1.4919908466819223,4.871853546910756,0.41647597254004576,0.0,1.0961098398169336,0.06178489702517163,0.0,0.0,1.5812356979405033,10.695652173913043,28.79862700228833,0.2987087368965149,0.08769270777702332,0.6123208403587341
2001-03-10,region_6,59.505720823798626,65.93592677345538,68.24256292906179,3.0068649885583523,0.700228832951945,1.05720823798627,0.009153318077803204,0.0,0.2311212814645309,0.006864988558352402,0.0,0.0,0.2036613272311213,6.437070938215103,26.65446224256293,0.41736850142478943,0.08508757501840591,0.8735904693603516
2001-03-17,region_6,55.18764302059497,63.04118993135011,66.29061784897026,4.610983981693364,1.3615560640732265,2.347826086956522,0.09382151029748284,0.0,0.8260869565217391,0.057208237986270026,0.0,0.0,1.0251716247139588,9.036613272311213,24.112128146453088,0.4649188220500946,0.12980806827545166,0.9098713994026184
2001-03-24,region_6,52.36155606407323,59.38443935926774,64.81464530892448,9.85354691075515,4.425629290617849,0.7574370709382151,0.006864988558352402,0.0,1.9473684210526316,0.15331807780320367,0.0,0.0,0.2219679633867277,3.1052631578947367,20.06178489702517,0.5581761598587036,0.11988510191440582,1.113094449043274
2001-03-31,region_6,58.74141876430206,64.45308924485126,67.73226544622426,4.995423340961098,1.7208237986270023,0.5469107551487414,0.0,0.0,0.6178489702517163,0.05034324942791762,0.0,0.0,0.018306636155606407,4.805491990846682,23.610983981693362,0.40630874037742615,0.09573338180780411,0.78989177942276
2001-04-07,region_6,20.956521739130434,33.878718535469105,49.54462242562929,35.97711670480549,20.31350114416476,0.14187643020594964,0.0,0.0,14.17162471395881,1.967963386727689,0.12585812356979406,0.0,0.06407322654462243,0.816933638443936,5.448512585812357,0.7904093861579895,0.18515923619270325,1.5352293252944946
2001-04-14,region_6,21.28604118993135,31.762013729977117,49.31121281464531,37.44851258581236,19.908466819221967,0.7803203661327232,0.016018306636155607,0.0,14.775743707093822,2.0617848970251718,0.2791762013729977,0.0,0.21967963386727687,3.2013729977116703,8.011441647597254,0.8403878808021545,0.23407046496868134,1.5539520978927612
2001-04-21,region_6,26.73913043478261,38.52860411899314,51.66819221967963,31.430205949656752,18.299771167048053,0.02745995423340961,0.0,0.0,11.263157894736842,2.7528604118993134,0.21052631578947367,0.0,0.0,0.38443935926773454,6.155606407322654,0.9087214469909668,0.2735048234462738,1.6266722679138184
2001-04-28,region_6,25.601830663615562,38.775743707093824,52.39588100686499,31.157894736842106,17.537757437070937,0.06636155606407322,0.0,0.0,9.915331807780321,0.2631578947368421,0.02288329519450801,0.0,0.038901601830663615,0.9954233409610984,3.9496567505720823,1.0095069408416748,0.2992386519908905,1.7547918558120728
2001-05-05,region_6,12.750572082379863,28.981693363844393,44.18535469107552,40.9908466819222,25.79633867276888,0.018306636155606407,0.0,0.0,18.990846681922196,2.5766590389016018,0.08466819221967964,0.0,0.0,0.30892448512585813,2.11441647597254,1.0186847448349,0.2734782099723816,1.8094518184661865
2001-05-12,region_6,9.633867276887871,24.471395881006863,40.4233409610984,45.52402745995423,29.57437070938215,0.002288329519450801,0.0,0.0,23.034324942791763,3.0480549199084668,0.02517162471395881,0.0,0.0,0.07780320366132723,0.9221967963386728,1.051841139793396,0.24630014598369598,1.8837382793426514
2001-05-19,region_6,5.672768878718536,15.148741418764303,31.123569794050344,54.846681922196794,38.87643020594966,0.0,0.0,0.0,31.471395881006863,9.85354691075515,1.4508009153318078,0.10755148741418764,0.0,0.0,0.004576659038901602,1.3400559425354004,0.3757716119289398,2.3163328170776367
2001-05-26,region_6,14.139588100686499,23.585812356979407,35.816933638443935,46.40961098398169,34.17620137299771,0.0,0.0,0.0,22.92219679633867,8.395881006864988,1.3272311212814645,0.07551487414187644,0.0,0.032036613272311214,0.8009153318077803,1.4205965995788574,0.4681772291660309,2.3711819648742676
2001-06-02,region_6,3.8260869565217392,10.450800915331808,22.02517162471396,59.54919908466819,47.96796338672769,0.0,0.0,0.0,34.672768878718536,15.173913043478262,3.940503432494279,0.26773455377574373,0.0,0.0,0.004576659038901602,1.5323411226272583,0.47835034132003784,2.638150691986084
2001-06-09,region_6,1.894736842105263,4.446224256292906,16.221967963386728,65.55377574370709,53.775743707093824,0.0,0.0,0.0,40.54004576659039,15.356979405034325,3.185354691075515,0.12128146453089245,0.0,0.0,0.006864988558352402,1.5242431163787842,0.5271559953689575,2.514669179916382
